,title,link,link_alternative,link_icon,summary,ondemand,generationdate,beginposition,endposition,ingestiondate,orbitnumber,relativeorbitnumber,illuminationazimuthangle,illuminationzenithangle,vegetationpercentage,notvegetatedpercentage,waterpercentage,unclassifiedpercentage,mediumprobacloudspercentage,highprobacloudspercentage,snowicepercentage,cloudcoverpercentage,level1cpdiidentifier,gmlfootprint,footprint,format,processingbaseline,platformname,filename,instrumentname,instrumentshortname,size,s2datatakeid,producttype,platformidentifier,orbitdirection,platformserialidentifier,processinglevel,datastripidentifier,granuleidentifier,identifier,uuid
5197e4c8-e0e5-48cc-9c5a-5f935091496a,S2A_MSIL2A_20210508T143731_N0300_R096_T19JCF_20210508T182413,https://apihub.copernicus.eu/apihub/odata/v1/Products('5197e4c8-e0e5-48cc-9c5a-5f935091496a')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('5197e4c8-e0e5-48cc-9c5a-5f935091496a')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('5197e4c8-e0e5-48cc-9c5a-5f935091496a')/Products('Quicklook')/$value,"Date: 2021-05-08T14:37:31.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 868.97 MB",false,2021-05-08 18:24:13,2021-05-08 14:37:31.024,2021-05-08 14:37:31.024,2021-05-08 21:04:55.345,30695,96,31.703724479282,54.8650416021797,0.079419,2.10552,0.12104100000000001,1.631488,13.728844,77.931255,8.3e-05,95.109288,S2A_OPER_MSI_L1C_TL_VGS1_20210508T180206_A030695_T19JCF_N03.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.715722607161137,-71.08859 -30.72910890902974,-69.94217 -31.719688572333347,-69.95206 -31.70577277981865,-71.11047 -30.715722607161137,-71.08859</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.95206 -31.719688572333347, -69.94217 -30.72910890902974, -71.08859 -30.715722607161137, -71.11047 -31.70577277981865, -69.95206 -31.719688572333347)))",SAFE,03.00,Sentinel-2,S2A_MSIL2A_20210508T143731_N0300_R096_T19JCF_20210508T182413.SAFE,Multi-Spectral Instrument,MSI,868.97 MB,GS2A_20210508T143731_030695_N03.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_VGS1_20210508T182413_S20210508T144815_N03.00,S2A_OPER_MSI_L2A_TL_VGS1_20210508T182413_A030695_T19JCF_N03.00,S2A_MSIL2A_20210508T143731_N0300_R096_T19JCF_20210508T182413,5197e4c8-e0e5-48cc-9c5a-5f935091496a
a883e204-c258-4147-a0cb-2b8813884a69,S2A_MSIL2A_20210508T143731_N0300_R096_T19JBF_20210508T182413,https://apihub.copernicus.eu/apihub/odata/v1/Products('a883e204-c258-4147-a0cb-2b8813884a69')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('a883e204-c258-4147-a0cb-2b8813884a69')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('a883e204-c258-4147-a0cb-2b8813884a69')/Products('Quicklook')/$value,"Date: 2021-05-08T14:37:31.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 814.83 MB",false,2021-05-08 18:24:13,2021-05-08 14:37:31.024,2021-05-08 14:37:31.024,2021-05-08 21:00:06.507,30695,96,32.7723117875191,55.3247090285913,0.195743,8.100742,13.790366,0.191245,16.902164,44.561163,0.000101,77.039446,S2A_OPER_MSI_L1C_TL_VGS1_20210508T180206_A030695_T19JBF_N03.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-31.07797274654683,-72.144684 -30.96546955418748,-72.111694 -30.818549879670567,-72.06845 -30.696696369205416,-72.03247 -30.717325330253914,-70.98651 -31.707438890022775,-71.007324 -31.683953701756977,-72.164764 -31.07797274654683,-72.144684</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-71.007324 -31.707438890022775, -70.98651 -30.717325330253914, -72.03247 -30.696696369205416, -72.06845 -30.818549879670567, -72.111694 -30.96546955418748, -72.144684 -31.07797274654683, -72.164764 -31.683953701756977, -71.007324 -31.707438890022775)))",SAFE,03.00,Sentinel-2,S2A_MSIL2A_20210508T143731_N0300_R096_T19JBF_20210508T182413.SAFE,Multi-Spectral Instrument,MSI,814.83 MB,GS2A_20210508T143731_030695_N03.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_VGS1_20210508T182413_S20210508T144815_N03.00,S2A_OPER_MSI_L2A_TL_VGS1_20210508T182413_A030695_T19JBF_N03.00,S2A_MSIL2A_20210508T143731_N0300_R096_T19JBF_20210508T182413,a883e204-c258-4147-a0cb-2b8813884a69
cc2c0919-f6be-44cd-9fb7-b10fc8eed85d,S2A_MSIL2A_20210508T143731_N0300_R096_T19JCG_20210508T182413,https://apihub.copernicus.eu/apihub/odata/v1/Products('cc2c0919-f6be-44cd-9fb7-b10fc8eed85d')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('cc2c0919-f6be-44cd-9fb7-b10fc8eed85d')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('cc2c0919-f6be-44cd-9fb7-b10fc8eed85d')/Products('Quicklook')/$value,"Date: 2021-05-08T14:37:31.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.02 GB",false,2021-05-08 18:24:13,2021-05-08 14:37:31.024,2021-05-08 14:37:31.024,2021-05-08 20:49:33.994,30695,96,32.0923974986321,54.1208838822389,0.577719,25.022504,0.223835,12.482443,23.077404,21.414578,0.008447,49.519869,S2A_OPER_MSI_L1C_TL_VGS1_20210508T180206_A030695_T19JCG_N03.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-29.814255053505175,-71.06958 -29.827168444135932,-69.93359 -30.817888497768987,-69.94302 -30.804455181093843,-71.090515 -29.814255053505175,-71.06958</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.94302 -30.817888497768987, -69.93359 -29.827168444135932, -71.06958 -29.814255053505175, -71.090515 -30.804455181093843, -69.94302 -30.817888497768987)))",SAFE,03.00,Sentinel-2,S2A_MSIL2A_20210508T143731_N0300_R096_T19JCG_20210508T182413.SAFE,Multi-Spectral Instrument,MSI,1.02 GB,GS2A_20210508T143731_030695_N03.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_VGS1_20210508T182413_S20210508T144815_N03.00,S2A_OPER_MSI_L2A_TL_VGS1_20210508T182413_A030695_T19JCG_N03.00,S2A_MSIL2A_20210508T143731_N0300_R096_T19JCG_20210508T182413,cc2c0919-f6be-44cd-9fb7-b10fc8eed85d
38170ef9-588d-4d6a-a685-c60e85b078f8,S2A_MSIL2A_20210508T143731_N0300_R096_T19JBG_20210508T182413,https://apihub.copernicus.eu/apihub/odata/v1/Products('38170ef9-588d-4d6a-a685-c60e85b078f8')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('38170ef9-588d-4d6a-a685-c60e85b078f8')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('38170ef9-588d-4d6a-a685-c60e85b078f8')/Products('Quicklook')/$value,"Date: 2021-05-08T14:37:31.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 660.37 MB",false,2021-05-08 18:24:13,2021-05-08 14:37:31.024,2021-05-08 14:37:31.024,2021-05-08 20:42:45.258,30695,96,33.1542364859273,54.5860867957366,2.260658,41.698572000000006,40.44283,4.771299,0.148526,0.035415,0.000295,2.833925,S2A_OPER_MSI_L1C_TL_VGS1_20210508T180206_A030695_T19JBG_N03.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.78490216691251,-72.0585 -30.67173398879119,-72.025116 -30.524932054946664,-71.982056 -30.37806169689922,-71.93918 -30.261075647707933,-71.90518 -30.231381927889544,-71.896545 -30.21108920155621,-71.890686 -30.084052201224225,-71.85391 -29.93685761574064,-71.81152 -29.800363917240947,-71.77246 -29.81580116202728,-70.968445 -30.80606353252509,-70.98834 -30.78490216691251,-72.0585</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-70.98834 -30.80606353252509, -70.968445 -29.81580116202728, -71.77246 -29.800363917240947, -71.81152 -29.93685761574064, -71.85391 -30.084052201224225, -71.890686 -30.21108920155621, -71.896545 -30.231381927889544, -71.90518 -30.261075647707933, -71.93918 -30.37806169689922, -71.982056 -30.524932054946664, -72.025116 -30.67173398879119, -72.0585 -30.78490216691251, -70.98834 -30.80606353252509)))",SAFE,03.00,Sentinel-2,S2A_MSIL2A_20210508T143731_N0300_R096_T19JBG_20210508T182413.SAFE,Multi-Spectral Instrument,MSI,660.37 MB,GS2A_20210508T143731_030695_N03.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_VGS1_20210508T182413_S20210508T144815_N03.00,S2A_OPER_MSI_L2A_TL_VGS1_20210508T182413_A030695_T19JBG_N03.00,S2A_MSIL2A_20210508T143731_N0300_R096_T19JBG_20210508T182413,38170ef9-588d-4d6a-a685-c60e85b078f8
22ece495-290e-49e5-8fcd-3f9f7a9757b4,S2B_MSIL2A_20210503T143729_N0300_R096_T19JCG_20210503T183932,https://apihub.copernicus.eu/apihub/odata/v1/Products('22ece495-290e-49e5-8fcd-3f9f7a9757b4')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('22ece495-290e-49e5-8fcd-3f9f7a9757b4')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('22ece495-290e-49e5-8fcd-3f9f7a9757b4')/Products('Quicklook')/$value,"Date: 2021-05-03T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.11 GB",false,2021-05-03 18:39:32,2021-05-03 14:37:29.024,2021-05-03 14:37:29.024,2021-05-04 06:07:37.362,21715,96,33.0414386822752,52.9429856656938,0.9839849999999999,56.58494199999999,0.203603,18.382338,1.597739,1.139788,0.216798,2.797122,S2B_OPER_MSI_L1C_TL_VGS2_20210503T180021_A021715_T19JCG_N03.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-29.814255053505175,-71.06958 -29.827168444135932,-69.93359 -30.817888497768987,-69.94302 -30.804455181093843,-71.090515 -29.814255053505175,-71.06958</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.94302 -30.817888497768987, -69.93359 -29.827168444135932, -71.06958 -29.814255053505175, -71.090515 -30.804455181093843, -69.94302 -30.817888497768987)))",SAFE,03.00,Sentinel-2,S2B_MSIL2A_20210503T143729_N0300_R096_T19JCG_20210503T183932.SAFE,Multi-Spectral Instrument,MSI,1.11 GB,GS2B_20210503T143729_021715_N03.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20210503T183932_S20210503T144628_N03.00,S2B_OPER_MSI_L2A_TL_VGS2_20210503T183932_A021715_T19JCG_N03.00,S2B_MSIL2A_20210503T143729_N0300_R096_T19JCG_20210503T183932,22ece495-290e-49e5-8fcd-3f9f7a9757b4
99756325-9d0e-4b33-96e8-e900cb1790cf,S2B_MSIL2A_20210503T143729_N0300_R096_T19JBG_20210503T183932,https://apihub.copernicus.eu/apihub/odata/v1/Products('99756325-9d0e-4b33-96e8-e900cb1790cf')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('99756325-9d0e-4b33-96e8-e900cb1790cf')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('99756325-9d0e-4b33-96e8-e900cb1790cf')/Products('Quicklook')/$value,"Date: 2021-05-03T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 687.40 MB",false,2021-05-03 18:39:32,2021-05-03 14:37:29.024,2021-05-03 14:37:29.024,2021-05-04 05:59:09.770,21715,96,34.1211376896651,53.420765254094,2.027841,42.568916,40.605831,4.942837999999999,0.40276500000000004,0.71871,0.000855,1.126517,S2B_OPER_MSI_L1C_TL_VGS2_20210503T180021_A021715_T19JBG_N03.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.784880449498417,-72.0596 -30.65867037735928,-72.022736 -30.511621923972967,-71.98001 -30.364544814337023,-71.93735 -30.217454005835208,-71.894775 -30.07028007953269,-71.852356 -29.923110300822003,-71.81009 -29.800319578887706,-71.77478 -29.81580116202728,-70.968445 -30.80606353252509,-70.98834 -30.784880449498417,-72.0596</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-70.98834 -30.80606353252509, -70.968445 -29.81580116202728, -71.77478 -29.800319578887706, -71.81009 -29.923110300822003, -71.852356 -30.07028007953269, -71.894775 -30.217454005835208, -71.93735 -30.364544814337023, -71.98001 -30.511621923972967, -72.022736 -30.65867037735928, -72.0596 -30.784880449498417, -70.98834 -30.80606353252509)))",SAFE,03.00,Sentinel-2,S2B_MSIL2A_20210503T143729_N0300_R096_T19JBG_20210503T183932.SAFE,Multi-Spectral Instrument,MSI,687.40 MB,GS2B_20210503T143729_021715_N03.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20210503T183932_S20210503T144628_N03.00,S2B_OPER_MSI_L2A_TL_VGS2_20210503T183932_A021715_T19JBG_N03.00,S2B_MSIL2A_20210503T143729_N0300_R096_T19JBG_20210503T183932,99756325-9d0e-4b33-96e8-e900cb1790cf
70a5f4d0-b1b4-4c7c-93c0-cafe6201b5cd,S2B_MSIL2A_20210503T143729_N0300_R096_T19JCF_20210503T183932,https://apihub.copernicus.eu/apihub/odata/v1/Products('70a5f4d0-b1b4-4c7c-93c0-cafe6201b5cd')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('70a5f4d0-b1b4-4c7c-93c0-cafe6201b5cd')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('70a5f4d0-b1b4-4c7c-93c0-cafe6201b5cd')/Products('Quicklook')/$value,"Date: 2021-05-03T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.09 GB",false,2021-05-03 18:39:32,2021-05-03 14:37:29.024,2021-05-03 14:37:29.024,2021-05-04 05:49:56.924,21715,96,32.627629069664,53.6787094665847,0.625585,46.217576,0.188815,12.816468,9.594049,11.258682,0.282278,21.785123,S2B_OPER_MSI_L1C_TL_VGS2_20210503T180021_A021715_T19JCF_N03.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.715722607161137,-71.08859 -30.72910890902974,-69.94217 -31.719688572333347,-69.95206 -31.70577277981865,-71.11047 -30.715722607161137,-71.08859</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.95206 -31.719688572333347, -69.94217 -30.72910890902974, -71.08859 -30.715722607161137, -71.11047 -31.70577277981865, -69.95206 -31.719688572333347)))",SAFE,03.00,Sentinel-2,S2B_MSIL2A_20210503T143729_N0300_R096_T19JCF_20210503T183932.SAFE,Multi-Spectral Instrument,MSI,1.09 GB,GS2B_20210503T143729_021715_N03.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20210503T183932_S20210503T144628_N03.00,S2B_OPER_MSI_L2A_TL_VGS2_20210503T183932_A021715_T19JCF_N03.00,S2B_MSIL2A_20210503T143729_N0300_R096_T19JCF_20210503T183932,70a5f4d0-b1b4-4c7c-93c0-cafe6201b5cd
26f35e42-5713-4226-91c0-178fc689061d,S2B_MSIL2A_20210503T143729_N0300_R096_T19JBF_20210503T183932,https://apihub.copernicus.eu/apihub/odata/v1/Products('26f35e42-5713-4226-91c0-178fc689061d')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('26f35e42-5713-4226-91c0-178fc689061d')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('26f35e42-5713-4226-91c0-178fc689061d')/Products('Quicklook')/$value,"Date: 2021-05-03T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 864.74 MB",false,2021-05-03 18:39:32,2021-05-03 14:37:29.024,2021-05-03 14:37:29.024,2021-05-04 05:48:46.728,21715,96,33.7142898210375,54.1506839253477,0.47355500000000006,44.547158,41.290379,2.254576,1.037595,2.992548,0.002887,5.049603,S2B_OPER_MSI_L1C_TL_VGS2_20210503T180021_A021715_T19JBF_N03.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-31.074069956387675,-72.14456 -30.95259053333276,-72.108826 -30.80566388615059,-72.065674 -30.69666927340092,-72.033844 -30.717325330253914,-70.98651 -31.707438890022775,-71.007324 -31.683953701756977,-72.164764 -31.074069956387675,-72.14456</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-71.007324 -31.707438890022775, -70.98651 -30.717325330253914, -72.033844 -30.69666927340092, -72.065674 -30.80566388615059, -72.108826 -30.95259053333276, -72.14456 -31.074069956387675, -72.164764 -31.683953701756977, -71.007324 -31.707438890022775)))",SAFE,03.00,Sentinel-2,S2B_MSIL2A_20210503T143729_N0300_R096_T19JBF_20210503T183932.SAFE,Multi-Spectral Instrument,MSI,864.74 MB,GS2B_20210503T143729_021715_N03.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20210503T183932_S20210503T144628_N03.00,S2B_OPER_MSI_L2A_TL_VGS2_20210503T183932_A021715_T19JBF_N03.00,S2B_MSIL2A_20210503T143729_N0300_R096_T19JBF_20210503T183932,26f35e42-5713-4226-91c0-178fc689061d
60366123-4b88-481f-98df-789f134782e0,S2A_MSIL2A_20210428T143721_N0300_R096_T19JBG_20210428T184640,https://apihub.copernicus.eu/apihub/odata/v1/Products('60366123-4b88-481f-98df-789f134782e0')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('60366123-4b88-481f-98df-789f134782e0')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('60366123-4b88-481f-98df-789f134782e0')/Products('Quicklook')/$value,"Date: 2021-04-28T14:37:21.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 867.58 MB",false,2021-04-28 18:46:40,2021-04-28 14:37:21.024,2021-04-28 14:37:21.024,2021-04-28 20:26:12.293,30552,96,35.2408278906826,52.1949651094079,2.376077,45.223632,26.147828,4.997647,1.825695,12.394774,0.015679,14.225309,S2A_OPER_MSI_L1C_TL_VGS1_20210428T182346_A030552_T19JBG_N03.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.784969565443586,-72.055115 -30.661535777346693,-72.01926 -30.514453005953943,-71.97656 -30.36740501313002,-71.93381 -30.22045719106542,-71.89102 -30.07359612387295,-71.848175 -29.926744492754008,-71.80542 -29.800431484468508,-71.76895 -29.81580116202728,-70.968445 -30.80606353252509,-70.98834 -30.784969565443586,-72.055115</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-70.98834 -30.80606353252509, -70.968445 -29.81580116202728, -71.76895 -29.800431484468508, -71.80542 -29.926744492754008, -71.848175 -30.07359612387295, -71.89102 -30.22045719106542, -71.93381 -30.36740501313002, -71.97656 -30.514453005953943, -72.01926 -30.661535777346693, -72.055115 -30.784969565443586, -70.98834 -30.80606353252509)))",SAFE,03.00,Sentinel-2,S2A_MSIL2A_20210428T143721_N0300_R096_T19JBG_20210428T184640.SAFE,Multi-Spectral Instrument,MSI,867.58 MB,GS2A_20210428T143721_030552_N03.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_VGS1_20210428T184640_S20210428T144813_N03.00,S2A_OPER_MSI_L2A_TL_VGS1_20210428T184640_A030552_T19JBG_N03.00,S2A_MSIL2A_20210428T143721_N0300_R096_T19JBG_20210428T184640,60366123-4b88-481f-98df-789f134782e0
66d7ba0a-06d0-4fe4-8b9a-71be419c9448,S2A_MSIL2A_20210428T143721_N0300_R096_T19JCG_20210428T184640,https://apihub.copernicus.eu/apihub/odata/v1/Products('66d7ba0a-06d0-4fe4-8b9a-71be419c9448')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('66d7ba0a-06d0-4fe4-8b9a-71be419c9448')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('66d7ba0a-06d0-4fe4-8b9a-71be419c9448')/Products('Quicklook')/$value,"Date: 2021-04-28T14:37:21.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.09 GB",false,2021-04-28 18:46:40,2021-04-28 14:37:21.024,2021-04-28 14:37:21.024,2021-04-28 20:24:55.154,30552,96,34.1429180774472,51.70275735365,1.050667,57.894146000000006,0.188649,18.475024,3.014086,0.270961,0.24390100000000003,3.285057,S2A_OPER_MSI_L1C_TL_VGS1_20210428T182346_A030552_T19JCG_N03.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-29.814255053505175,-71.06958 -29.827168444135932,-69.93359 -30.817888497768987,-69.94302 -30.804455181093843,-71.090515 -29.814255053505175,-71.06958</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.94302 -30.817888497768987, -69.93359 -29.827168444135932, -71.06958 -29.814255053505175, -71.090515 -30.804455181093843, -69.94302 -30.817888497768987)))",SAFE,03.00,Sentinel-2,S2A_MSIL2A_20210428T143721_N0300_R096_T19JCG_20210428T184640.SAFE,Multi-Spectral Instrument,MSI,1.09 GB,GS2A_20210428T143721_030552_N03.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_VGS1_20210428T184640_S20210428T144813_N03.00,S2A_OPER_MSI_L2A_TL_VGS1_20210428T184640_A030552_T19JCG_N03.00,S2A_MSIL2A_20210428T143721_N0300_R096_T19JCG_20210428T184640,66d7ba0a-06d0-4fe4-8b9a-71be419c9448
2ee58e5a-5411-4ec9-aae7-20a1176ee4b5,S2A_MSIL2A_20210428T143721_N0300_R096_T19JBF_20210428T184640,https://apihub.copernicus.eu/apihub/odata/v1/Products('2ee58e5a-5411-4ec9-aae7-20a1176ee4b5')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('2ee58e5a-5411-4ec9-aae7-20a1176ee4b5')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('2ee58e5a-5411-4ec9-aae7-20a1176ee4b5')/Products('Quicklook')/$value,"Date: 2021-04-28T14:37:21.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.00 GB",false,2021-04-28 18:46:40,2021-04-28 14:37:21.024,2021-04-28 14:37:21.024,2021-04-28 20:24:51.025,30552,96,34.8055120749277,52.9145381541712,0.58013,48.983562,21.027347,1.8635910000000002,1.893788,20.74099,0.033548,23.125581,S2A_OPER_MSI_L1C_TL_VGS1_20210428T182346_A030552_T19JBF_N03.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-31.094352770582187,-72.14523 -30.955806540764048,-72.1048 -30.80866495592228,-72.06198 -30.69675521316405,-72.02948 -30.717325330253914,-70.98651 -31.707438890022775,-71.007324 -31.683953701756977,-72.164764 -31.094352770582187,-72.14523</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-71.007324 -31.707438890022775, -70.98651 -30.717325330253914, -72.02948 -30.69675521316405, -72.06198 -30.80866495592228, -72.1048 -30.955806540764048, -72.14523 -31.094352770582187, -72.164764 -31.683953701756977, -71.007324 -31.707438890022775)))",SAFE,03.00,Sentinel-2,S2A_MSIL2A_20210428T143721_N0300_R096_T19JBF_20210428T184640.SAFE,Multi-Spectral Instrument,MSI,1.00 GB,GS2A_20210428T143721_030552_N03.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_VGS1_20210428T184640_S20210428T144813_N03.00,S2A_OPER_MSI_L2A_TL_VGS1_20210428T184640_A030552_T19JBF_N03.00,S2A_MSIL2A_20210428T143721_N0300_R096_T19JBF_20210428T184640,2ee58e5a-5411-4ec9-aae7-20a1176ee4b5
